Id,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals,Use Case_Corporate Events,Use Case_Educational Seminars,Use Case_Not_Specified,Use Case_Sports Events,Use Case_Wedding Planning,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day
kj20u9az,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,11
mb8dwq8b,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,11
04lk2hvc,0,1,0,0,1,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,11
zpdnrccx,0,1,1,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10,11
y9ebx2xw,0,1,0,0,1,0,False,1,0,1,0,1,0,0,0,1,0,0,0,0,1,10,11
y25ntwx6,0,0,0,1,1,0,False,0,0,1,1,1,0,0,0,1,0,0,0,0,1,10,11
ij979qkm,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,11
z7e2lcke,0,1,1,0,0,1,False,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10,12
03x7s8f7,1,0,0,1,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,12
6u2vmoqh,1,0,0,1,0,1,False,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,12
8gjmcj8b,0,1,0,0,1,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
lan7ykxx,1,0,0,1,1,1,False,0,1,0,0,1,0,1,0,0,0,0,0,0,1,10,12
w0rii29w,0,1,0,1,1,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,12
0y56u2yu,0,0,1,1,1,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
czhpbk8e,0,1,0,1,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
kna2ic7b,0,0,0,1,1,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
n86pz60p,0,1,0,0,1,1,False,0,0,1,1,0,0,0,0,1,0,0,0,0,1,10,12
3hzrlkj7,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,12
y842xu6e,1,0,0,1,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
rgraxf4m,0,0,0,1,1,0,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,12
ojkeyouc,0,0,0,1,1,0,True,1,0,1,0,1,0,1,0,0,0,0,1,0,0,10,12
4cm5mvka,0,1,0,1,1,0,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
wvk11z4h,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
kclqrsi1,0,1,1,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,12
8kpi7iei,0,1,0,1,1,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
kijdj4nc,0,0,0,1,1,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
3p4eduv6,0,1,0,0,1,1,False,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,12
ejeafxrb,0,1,0,1,1,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
rv7egtye,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
0r85h2b3,0,1,0,0,0,1,False,0,0,1,1,0,0,0,0,1,0,0,0,0,1,10,12
ng8lvheg,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,10,12
3h6r6u8p,0,1,0,1,0,0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
064c1s42,0,0,0,1,1,0,False,0,1,0,1,0,0,1,0,0,0,0,0,0,1,10,12
f7irzkzc,0,0,0,1,1,0,False,1,0,1,0,1,0,1,0,0,0,0,0,0,1,10,12
qpiesfla,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,12
m20lxe3s,0,0,0,1,1,0,False,0,1,0,1,0,0,1,0,0,0,0,1,0,0,10,12
qjxkqap1,0,0,1,1,0,1,False,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,12
7rh16jq0,0,1,0,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
mpiegpnk,0,0,0,1,1,0,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,12
fnd06768,0,1,0,0,1,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
ru3ih8py,0,0,0,1,1,0,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,10,12
pyj298ux,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
zn9yzmzi,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
mj3vrkqx,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
zty6qqnd,0,0,0,1,1,0,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,12
m427xth1,0,0,0,0,0,1,False,1,0,0,1,1,0,0,0,0,1,0,0,0,1,10,12
okx5lzoh,0,0,0,1,1,0,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,10,12
3cuf14p7,0,0,0,1,1,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
fr75vgrs,0,1,0,1,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
f0nlnqmd,0,1,0,1,0,1,False,0,0,1,0,1,0,1,0,0,0,0,0,0,1,10,12
y8noeoog,0,1,0,1,0,1,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
xnt3lzq8,0,1,0,1,0,0,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
jjhguoay,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,12
lov57qjn,0,1,0,0,1,1,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10,12
vzvcz959,0,1,0,1,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,12
x1k1wrhq,0,0,0,1,1,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
9b6qjnxf,0,0,0,1,1,0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,12
m24l0s1u,0,0,0,1,1,0,False,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10,12
5ptf6sx5,0,1,0,1,0,0,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,12
2sue12ok,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
3jjtv2oi,0,0,0,1,1,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
41h38t4a,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,0,0,1,1,0,0,10,12
95s1bv6c,0,1,0,0,0,1,False,0,1,1,0,0,0,0,0,1,0,0,0,0,1,10,12
yrvnxh0l,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10,12
yxjl7axd,0,0,0,1,1,0,False,0,0,1,1,0,0,1,0,0,0,0,0,0,1,10,12
pwekukje,0,1,0,1,1,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10,12
417qyant,0,1,1,0,0,1,False,0,1,1,0,0,0,0,0,1,0,0,0,0,1,10,12
opxten7u,0,0,0,1,1,0,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,10,12
nwpdopy6,0,1,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
02dahrxp,0,0,0,1,1,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
bf2rpqtp,0,1,0,1,0,1,False,0,1,0,0,1,0,1,0,0,0,0,0,0,1,10,12
niz1rx8v,0,0,0,1,1,0,False,0,1,0,0,1,0,1,0,0,0,0,0,0,1,10,12
jie7cnm4,0,0,1,1,1,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
so566kpo,0,1,0,1,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,12
0nkjtokz,1,0,0,1,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,12
nmj8o8m3,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
8gji8qo3,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,10,12
fupmd2yw,1,0,1,0,0,0,False,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,12
vvivfdk4,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,12
yn79oxpe,0,1,0,0,1,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,1,10,12
bpjiu902,0,1,0,1,0,1,False,0,1,0,0,1,0,0,0,1,0,0,0,0,1,10,12
hw1stc85,0,0,1,1,1,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
agdykigp,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,12
h4llk5vg,0,0,1,1,1,1,False,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10,12
daqs0g41,0,0,0,0,0,1,False,0,1,0,1,0,0,0,0,1,0,0,1,0,0,10,12
d0yoqylh,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
g6n8umm4,0,1,1,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
ml6794xk,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
9bpu5tey,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,12
58vivpex,0,0,0,1,1,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
ttw0x7ca,0,1,1,0,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,12
biczyk50,0,1,0,1,1,0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
jkk3jtwr,0,1,0,1,0,1,False,0,1,1,0,1,0,0,0,1,0,0,0,0,1,10,12
2n341zx1,0,1,0,1,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,12
cqn0986y,0,0,0,1,1,0,False,0,1,1,0,0,0,1,0,0,0,0,0,0,1,10,12
h14ilc0j,0,1,0,0,1,1,False,0,0,1,1,1,0,0,0,1,0,0,0,0,1,10,12
rqvt4y1l,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
phx3uq8f,0,1,0,0,1,1,False,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,12
5hggd23k,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,12
fz6tm3sj,0,0,0,1,1,0,False,0,1,0,1,0,0,1,0,0,0,0,0,0,1,10,12
zcnk7z79,0,1,0,1,0,1,False,0,1,1,0,1,0,1,0,0,0,0,0,0,1,10,12
bn0dz5yd,0,1,1,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
7mr5bmwo,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,12
sjv1l9m9,0,1,0,1,0,1,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
w98nfbsa,0,1,0,1,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,12
gqr6fs5o,0,1,0,0,0,0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
umdysg16,0,1,0,0,1,1,False,0,1,0,0,1,0,0,0,1,0,0,0,0,1,10,12
d4i14tyr,0,1,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
uujjbaui,0,1,1,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
67y1af30,0,1,0,1,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
i9akonjl,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
ijw5a0ly,0,0,0,1,1,0,False,0,1,1,0,1,0,1,0,0,0,0,0,0,1,10,12
xjajo2gx,0,0,0,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10,12
0hjzceyx,0,1,0,1,0,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
3yzq4n3k,0,1,0,1,0,1,False,0,1,1,0,1,0,0,0,1,0,0,0,0,1,10,12
o0xztgk8,0,1,1,0,0,0,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
6xazdvsf,0,1,0,1,0,1,False,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,12
5w88x3sh,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
c84tx2ox,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,10,12
dsuleyxv,0,0,0,0,0,1,False,0,0,0,1,0,0,1,0,0,0,0,0,0,1,10,12
rv9fhlss,0,1,0,1,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
d1g3aw4a,0,0,1,1,1,1,False,0,0,1,1,0,0,0,0,1,0,0,0,0,1,10,12
4qg8du5m,0,0,0,1,1,0,False,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,12
jc0f6hcx,0,1,0,0,1,0,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,12
ix79vsnq,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10,12
9lgqzw6x,0,1,0,1,0,1,False,0,1,1,0,1,0,0,0,0,1,0,0,0,1,10,12
d2980imh,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,12
jqo0vq8g,0,0,0,1,1,0,False,1,0,1,0,1,0,1,0,0,0,0,0,0,1,10,12
le072446,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,12
k504ynac,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
sum0wmus,1,0,0,1,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,12
tzp2ese9,0,0,1,1,1,1,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,10,12
uofw8yqj,0,1,0,0,1,1,False,0,1,0,1,1,0,1,0,0,0,0,0,0,1,10,12
l2872xw8,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
0xzgkmw4,0,0,0,0,0,1,False,0,1,0,1,1,0,1,0,0,0,0,0,0,1,10,12
9ucoyow2,0,0,1,1,1,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
cylv42xf,0,0,1,1,1,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
kf2u5v1t,0,0,0,1,1,0,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,10,12
l8iui19t,1,0,1,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
bnaxj6n7,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,12
f7p9zq50,0,1,1,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,12
ajrw842t,0,0,0,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10,12
agss752b,1,0,1,0,0,0,False,0,1,0,1,0,0,0,0,1,0,0,0,0,1,10,12
k0xba5z4,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
weicx6lz,0,1,0,1,1,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,12
t8mh3tl5,0,0,0,1,1,0,False,0,1,1,1,0,0,1,0,0,0,0,0,0,1,10,12
nyvzycbp,0,1,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,12
br824arg,1,0,0,1,0,1,True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,10,12
1dle4fc0,0,0,0,1,1,0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10,12
z4eteq3n,0,0,1,1,1,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
japhj1m5,0,1,1,0,1,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,12
xqzw8vr9,0,0,0,1,1,0,True,0,0,1,1,1,0,1,0,0,0,0,0,0,1,10,12
xjh9yvdh,1,0,0,1,0,1,True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,10,13
389mo4xh,1,0,0,1,0,1,False,1,0,0,1,0,0,1,0,0,0,0,0,0,1,10,13
xjserj13,0,0,0,1,1,0,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,13
qju15stn,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,13
pmiky0b9,0,1,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,13
2hyjle74,0,1,0,1,0,1,True,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,13
i62ka5wi,1,0,0,1,0,1,False,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,13
cv93u1we,0,0,0,1,1,0,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,13
kfvypkpw,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,13
t5ah1ugh,0,0,1,1,0,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,13
c52kfp1r,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,13
zwjbsaem,0,1,0,0,1,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,10,13
vrzks4wg,0,0,0,0,0,1,False,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,13
jqnyolr5,0,0,0,1,1,0,False,1,0,0,1,1,0,1,0,0,0,0,1,0,0,10,13
9b9jwq3d,1,0,1,0,0,0,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,13
6pl54g47,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,13
s3gtn74m,0,1,1,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
rba1oxd5,1,0,0,1,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,13
4ivhn55t,0,1,0,1,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,13
3j4maxgs,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
tr8yjjt4,0,0,1,1,1,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,13
md9l9i6g,0,0,0,1,1,0,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
4i7d0oar,0,0,0,1,1,0,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,10,13
u5xj6r40,0,0,0,1,1,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,13
p01etrcy,0,1,1,0,0,1,False,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10,13
a2ezb7ag,0,0,0,0,0,1,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,10,13
605l56s5,0,1,1,0,1,0,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,13
e07mg3x6,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,13
eo04hzgf,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,13
vilopkig,0,1,1,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
iczlx2iz,0,1,0,1,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,13
wb5f6s5q,0,1,0,1,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,13
1rabcpb0,0,0,0,1,1,0,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,10,13
yidfqvzf,0,0,0,1,1,0,False,1,0,0,0,1,0,1,0,0,0,0,1,0,0,10,13
g5f80xlk,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,13
edjrqdvl,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
esi0rqrc,0,1,0,0,0,1,False,1,0,0,0,1,0,0,0,1,0,0,0,0,1,10,13
xgkg8mv8,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10,13
viazt6p1,0,0,0,0,0,1,False,0,1,0,0,1,0,1,0,0,0,0,0,0,1,10,13
weqoe12t,0,1,0,1,1,0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,1,10,13
hg3qj0p1,0,0,0,1,1,0,False,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10,13
ehlpxhui,0,1,1,0,1,0,False,0,1,0,1,0,0,1,0,0,0,0,0,0,1,10,13
e6b4acz1,1,0,0,1,0,1,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,10,13
7pgzeolw,0,0,0,1,1,0,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10,13
jf6ntyzm,0,1,1,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,13
f8i7d5kb,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,13
o4mubzlm,0,0,1,1,1,1,False,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,13
g4amb4hk,0,0,1,1,1,1,False,0,0,0,1,0,0,1,0,0,0,0,0,0,1,10,13
2dwgatwt,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,13
frncuhdw,1,0,0,1,0,1,True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,10,13
2bjjmllm,0,0,0,1,1,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,13
v8gd5wcn,0,1,1,0,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,13
hu49t84p,0,1,1,0,0,1,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,10,13
16ebuu5n,0,0,0,0,0,1,False,0,1,1,1,0,0,0,0,1,0,0,0,0,1,10,13
8g1l6agd,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10,13
67j7eatx,1,0,1,0,0,0,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
6e2mbs7z,0,0,1,1,1,1,False,1,0,1,0,1,0,1,0,0,0,0,0,0,1,10,13
arniydfn,1,0,0,1,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,13
bj1uxg1b,0,0,0,1,1,0,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,13
nonpglu1,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,13
w3v8x2y4,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
fbzo218r,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,13
2rhxfagh,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,10,13
cse8ot59,0,1,0,0,1,0,False,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10,13
ces93rks,0,0,1,1,1,1,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,10,13
rtk08cpx,1,0,0,1,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
62wtuqjv,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,1,0,0,0,0,1,10,13
fb1nixrs,0,0,0,1,1,0,False,0,1,1,1,1,0,1,0,0,0,0,0,0,1,10,13
8yfe2yew,0,0,1,1,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,13
xsg1zdg6,0,0,0,1,1,0,False,0,1,1,0,1,0,1,0,0,0,0,0,0,1,10,13
zyuse8it,0,1,0,0,0,1,False,1,0,1,0,1,0,0,0,1,0,0,0,0,1,10,13
n24xzml2,0,0,0,1,1,0,False,0,0,1,1,0,0,1,0,0,0,0,0,0,1,10,13
jmkh16lw,0,1,1,0,1,0,False,0,1,0,1,1,0,1,0,0,0,0,1,0,0,10,13
4xtal9tc,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,13
jusfald9,0,0,0,1,1,0,True,0,0,0,1,0,0,1,0,0,0,0,1,0,0,10,13
0x4xfcta,0,0,1,1,1,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10,13
1f2dbhv4,0,0,0,1,1,0,False,0,1,1,0,0,0,1,0,0,0,0,0,0,1,10,13
vd87bl5u,1,0,0,1,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10,13
28jblea2,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,13
f3jy8ilx,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,13
kn6dwd9c,1,0,1,0,0,0,False,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,13
cm66eclh,0,0,0,1,1,0,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,13
v7mp74ir,1,0,0,1,0,1,True,0,1,1,1,1,0,0,1,0,0,0,0,0,1,10,13
sucu6xeu,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
unlwzh8r,1,0,0,1,0,1,True,0,0,1,1,1,0,1,0,0,0,0,0,0,1,10,13
c0gtdo0y,0,1,0,1,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
4mb6nkbu,1,0,0,1,0,1,False,1,0,0,1,1,0,1,0,0,0,0,0,0,1,10,13
tudan3em,0,1,1,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,0,0,1,10,13
f9f50f64,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
xrdwcm55,1,0,0,1,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,13
p61q8jj6,1,0,0,1,0,1,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,10,13
gqegoqdg,1,0,0,1,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,13
dhovvz23,0,0,1,1,1,1,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,10,13
ep1mu2lg,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,13
luyerfiy,1,0,0,1,0,1,False,0,0,0,1,1,0,0,0,0,1,0,0,0,1,10,13
5vbon7l8,0,0,0,1,1,0,False,0,0,1,1,0,0,1,0,0,0,0,0,0,1,10,13
g7v8yszb,0,1,0,0,1,1,False,0,1,1,0,0,0,1,0,0,0,0,0,0,1,10,14
2n8ndlzc,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,1,0,0,10,14
0c59ammx,1,0,0,1,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,14
9umkn20c,0,0,1,1,1,1,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10,14
k0owbgtd,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,10,14
8xk6io05,1,0,0,1,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10,14
ge36gngc,0,1,0,1,0,1,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,10,14
942kof62,0,1,1,0,1,1,False,1,0,1,0,0,0,0,0,1,0,0,0,0,1,10,14
