Id,Status,Price,Days,Discount,Use Case_Concerts and festivals,Use Case_Corporate Events,Use Case_Educational Seminars,Use Case_Not_Specified,Use Case_Sports Events,Use Case_Wedding Planning,Pain_Not_Specified,Pain_financial control,Pain_operations,Pain_quality of delivery,Pain_time saving
cmvvzyw1,Closed Lost,768,11,False,0,0,1,0,0,0,0,0,1,0,0
rk3piar8,Closed Lost,768,41,True,0,1,0,0,0,0,0,0,1,0,0
46ry8nx1,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
mkcgxr7a,Closed Won,768,31,False,0,1,0,0,0,0,0,0,1,0,0
f3o4bpr3,Closed Won,768,31,False,0,1,0,0,0,0,0,0,1,0,0
mgovf4kx,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
ecksy1rf,Closed Lost,324,16,True,0,0,1,0,0,0,0,1,0,0,0
vbexxais,Closed Lost,240,17,False,0,1,0,0,0,0,0,0,1,0,0
0vzic0ph,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
xqnil1vz,Closed Lost,360,45,False,0,1,0,0,0,0,0,0,1,0,0
0k2quuko,Closed Won,240,2,False,0,0,1,0,0,0,0,0,1,0,0
c95l6aao,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
z7e3jq3w,Closed Won,324,1,False,0,1,0,0,0,0,0,1,0,0,0
3wu1sae5,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
6ywwz513,Closed Won,960,0,False,0,0,1,0,0,0,0,0,1,0,0
cg1mlib9,Closed Lost,200,0,True,0,1,0,0,0,0,0,1,0,0,0
squ6o192,Closed Lost,200,16,False,0,1,0,0,0,0,0,0,1,0,0
t61pytxn,Closed Won,360,-171,False,0,1,0,0,0,0,0,0,1,0,0
yj3pyo17,Closed Won,768,0,True,0,0,0,0,1,0,0,0,1,0,0
khmt2l87,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
4yv73kb4,Closed Won,360,1,False,0,1,0,0,0,0,0,0,1,0,0
5xg5dby3,Closed Won,150,0,False,0,1,0,0,0,0,1,0,0,0,0
la04iu03,Closed Lost,300,62,True,0,1,0,0,0,0,0,0,1,0,0
s7wl8bif,Closed Won,1008,0,False,0,1,0,0,0,0,0,0,1,0,0
34km09e7,Closed Lost,200,0,True,0,0,1,0,0,0,0,0,1,0,0
52yjqrwm,Closed Lost,240,92,False,0,1,0,0,0,0,0,1,0,0,0
2xtt2kir,Closed Lost,324,142,True,0,1,0,0,0,0,0,0,1,0,0
13exietw,Closed Won,360,92,False,0,1,0,0,0,0,0,0,1,0,0
lxok4r7c,Closed Lost,240,81,True,0,0,1,0,0,0,0,0,1,0,0
8v3gf9vz,Closed Won,600,-91,False,0,1,0,0,0,0,0,0,0,1,0
6g7x27n4,Closed Won,240,0,False,0,0,0,0,1,0,0,0,1,0,0
m9vj2r7x,Closed Lost,360,7,False,0,0,1,0,0,0,0,0,0,1,0
qmx0a8u1,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
67pu9qvu,Closed Won,324,0,False,0,0,0,0,1,0,0,0,0,1,0
u1wg5fdx,Closed Won,120,2,False,0,1,0,0,0,0,0,0,1,0,0
whlonn54,Closed Lost,14876,26,False,0,0,1,0,0,0,0,0,0,1,0
omxystmv,Closed Won,240,129,False,0,1,0,0,0,0,0,1,0,0,0
ukg6la7g,Closed Lost,324,5,True,0,1,0,0,0,0,0,0,1,0,0
7f9rst6w,Closed Won,768,28,False,0,0,1,0,0,0,0,0,1,0,0
1hgfw55s,Closed Won,360,28,False,0,1,0,0,0,0,0,1,0,0,0
hwldgjh1,Closed Lost,300,292,True,0,1,0,0,0,0,0,0,1,0,0
6t3l5wuo,Closed Won,300,600,False,0,0,0,0,1,0,0,0,1,0,0
j43083sd,Closed Lost,200,214,True,0,0,1,0,0,0,0,0,1,0,0
2009ktaj,Closed Lost,600,-15,False,0,1,0,0,0,0,0,0,1,0,0
9j9g6dyl,Demo 1,98,4,True,0,1,0,0,0,0,1,0,0,0,0
4u662yte,Checkbox,14876,0,False,0,1,0,0,0,0,0,0,1,0,0
mn6m0vse,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
200uuu68,Closed Lost,300,19,True,0,1,0,0,0,0,0,0,1,0,0
dty8szzr,Closed Won,960,-15,False,0,0,1,0,0,0,0,0,1,0,0
9hqd1gjs,Closed Won,960,0,False,0,1,0,0,0,0,0,0,1,0,0
00w76qma,Closed Lost,150,-60,True,0,1,0,0,0,0,0,0,1,0,0
pfq9wzuk,Closed Won,1344,-25,False,0,1,0,0,0,0,0,0,1,0,0
6zjkysc7,Closed Lost,360,-135,False,0,1,0,0,0,0,0,0,0,1,0
rq943fkb,Closed Won,360,0,False,0,0,0,0,1,0,0,1,0,0,0
49j3qp8v,Closed Lost,360,-5,False,0,1,0,0,0,0,0,0,1,0,0
phj7ra6k,Checkbox,960,5,False,0,1,0,0,0,0,0,0,0,1,0
1wtqg958,Closed Lost,576,172,False,0,0,0,1,0,0,0,0,1,0,0
kw2eweq2,Closed Won,240,62,False,0,0,0,0,1,0,1,0,0,0,0
yvhw4wlj,Closed Lost,300,172,True,0,0,0,0,1,0,0,1,0,0,0
eesdg8oy,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
jnjs4h1p,Demo 1,0,0,True,0,1,0,0,0,0,0,0,1,0,0
kx2743qe,Closed Won,768,39,False,0,0,1,0,0,0,0,1,0,0,0
wdm6y6jy,Closed Lost,360,37,False,0,1,0,0,0,0,1,0,0,0,0
l2nhkznv,Closed Lost,300,24,True,0,0,1,0,0,0,0,0,1,0,0
506u7yuu,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
bu4udzy3,Closed Won,576,31,False,0,1,0,0,0,0,0,0,1,0,0
8b59kuol,Closed Won,960,31,False,0,1,0,0,0,0,0,0,1,0,0
qq3e4osq,Closed Lost,360,61,False,0,1,0,0,0,0,0,1,0,0,0
503klcud,Closed Won,768,122,False,0,0,0,0,1,0,0,1,0,0,0
ioqva1hg,Closed Lost,960,123,False,0,1,0,0,0,0,0,0,1,0,0
7e5x0bqq,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
23uvrmub,Closed Lost,240,-39,False,0,0,0,0,1,0,0,0,1,0,0
bsa0vjds,Closed Won,768,31,False,0,0,0,0,1,0,0,0,1,0,0
y1onxnl8,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
wq42ydzd,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
9gcnbckk,Closed Won,600,0,False,0,0,0,0,1,0,0,1,0,0,0
jfajlxyk,Closed Won,240,0,False,0,0,1,0,0,0,0,0,0,1,0
io86gkyt,Closed Won,150,9,False,0,0,0,0,1,0,0,0,1,0,0
5m5gldg9,Closed Lost,360,1,False,0,1,0,0,0,0,0,0,1,0,0
0h2084e4,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
ooimxla6,Closed Won,960,1,False,0,1,0,0,0,0,0,0,1,0,0
epz5v51u,Closed Won,960,0,False,0,0,0,0,1,0,0,0,1,0,0
rlll96s9,Closed Lost,768,6,True,0,0,0,0,1,0,0,0,1,0,0
px42iq8d,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
zq0bhuwe,Closed Lost,768,61,False,0,0,0,0,1,0,0,0,1,0,0
i6yaeb3w,Closed Won,1344,152,False,0,1,0,0,0,0,0,0,1,0,0
63wpv8d5,Closed Won,150,0,False,0,0,0,0,1,0,0,0,1,0,0
x66ymc3h,Closed Lost,450,21,True,0,1,0,0,0,0,0,0,1,0,0
5c6btlo3,Closed Won,240,0,False,0,1,0,0,0,0,1,0,0,0,0
l1wcnigu,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
s0sr5gq3,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
gzqm83hx,Closed Won,240,-228,True,0,1,0,0,0,0,0,0,1,0,0
q567xjxk,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
l0wpayur,Closed Lost,360,31,False,0,1,0,0,0,0,0,0,1,0,0
73tf3lmn,Closed Lost,240,-230,False,0,0,0,0,1,0,0,1,0,0,0
7gvqlvcx,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
mx5ghp6e,Closed Lost,1344,-185,False,0,0,1,0,0,0,0,0,0,1,0
njkmqroh,Closed Won,768,0,False,0,1,0,0,0,0,0,0,0,1,0
xu4r1ehp,Closed Lost,200,0,True,0,0,1,0,0,0,1,0,0,0,0
vksat29k,Demo 2,0,0,False,0,0,1,0,0,0,0,0,1,0,0
lt56o2pl,Closed Won,240,0,False,0,0,0,0,1,0,0,0,1,0,0
mehsgprt,Closed Won,960,0,False,0,1,0,0,0,0,1,0,0,0,0
zim3277e,Closed Lost,768,4,False,0,0,0,0,1,0,0,0,1,0,0
ult97y86,Closed Won,300,0,False,0,0,1,0,0,0,1,0,0,0,0
47691ros,Closed Lost,1052,1,False,0,0,0,0,1,0,0,0,1,0,0
50w8j79k,Closed Won,360,1,False,0,1,0,0,0,0,0,0,1,0,0
aoyb9mja,Closed Won,768,0,False,0,1,0,0,0,0,1,0,0,0,0
0n52equq,Demo 1,240,11,False,0,1,0,0,0,0,0,0,1,0,0
f3f6fcb9,Closed Won,360,1,False,0,1,0,0,0,0,0,1,0,0,0
37qyy3tk,Closed Won,768,-18,False,0,1,0,0,0,0,0,0,1,0,0
tbaobcjr,Closed Lost,240,264,True,0,1,0,0,0,0,0,0,1,0,0
9ndlumvq,Closed Lost,240,264,False,0,1,0,0,0,0,0,1,0,0,0
c4qpg3te,Closed Won,240,0,False,0,0,1,0,0,0,0,0,0,1,0
mvrknp89,Closed Lost,200,0,True,0,1,0,0,0,0,1,0,0,0,0
nl1ja69r,Closed Won,768,212,False,0,1,0,0,0,0,0,0,1,0,0
c8rynsdp,Closed Lost,768,-186,False,0,1,0,0,0,0,0,0,1,0,0
6gmu6p6y,Closed Lost,240,3,False,0,1,0,0,0,0,0,0,1,0,0
dc3lkusi,Closed Lost,240,6,False,0,1,0,0,0,0,0,0,1,0,0
qinj8evd,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
abw1vnlv,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
0rii9fcn,Closed Won,360,0,True,0,1,0,0,0,0,0,0,1,0,0
5j9n4ph3,Closed Won,324,0,False,0,0,0,0,1,0,0,1,0,0,0
ywbda1aj,Closed Won,600,0,False,0,1,0,0,0,0,0,0,1,0,0
90spmff1,Closed Won,240,0,False,0,0,1,0,0,0,0,1,0,0,0
gmfmrlji,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
l23kipsn,Closed Lost,200,1,True,0,1,0,0,0,0,0,0,1,0,0
f7mpmq8p,Closed Won,240,-141,False,0,0,1,0,0,0,0,0,1,0,0
rpaql0jr,Closed Lost,768,1,True,0,1,0,0,0,0,0,0,1,0,0
82p49i33,Closed Lost,200,1,True,0,1,0,0,0,0,0,1,0,0,0
8m9psye4,Checkbox,324,0,False,0,1,0,0,0,0,0,0,1,0,0
tmcotqkz,Checkbox,240,1,False,0,1,0,0,0,0,0,0,0,1,0
525pgdme,Closed Lost,324,1,True,0,1,0,0,0,0,0,1,0,0,0
lvt7342w,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
3aiaf4bm,Closed Won,240,-142,False,0,1,0,0,0,0,1,0,0,0,0
uhs5apkv,Closed Won,1008,0,False,0,0,0,0,1,0,0,0,1,0,0
f354nioa,Closed Lost,150,-172,False,0,1,0,0,0,0,1,0,0,0,0
y5gr2k5x,Closed Won,150,0,False,0,1,0,0,0,0,0,0,1,0,0
z3q6mblj,Closed Won,960,0,False,0,1,0,0,0,0,0,0,1,0,0
2gm9kfqm,Closed Lost,576,50,True,0,1,0,0,0,0,0,0,1,0,0
8qsx4n6w,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
6hihyg8b,Closed Won,450,0,False,0,1,0,0,0,0,0,0,0,1,0
chnbkzwi,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
jfxw5d21,Closed Won,240,-28,False,0,1,0,0,0,0,0,1,0,0,0
3s5e113b,Closed Won,960,-12,False,0,1,0,0,0,0,0,0,1,0,0
8zlmaxiu,Closed Won,1680,0,False,0,1,0,0,0,0,0,0,1,0,0
a5osgbc7,Closed Lost,240,4,False,0,1,0,0,0,0,0,0,1,0,0
qjm705cj,Closed Won,1008,3,False,0,0,1,0,0,0,0,0,1,0,0
smnmyh99,Closed Won,768,7,False,0,1,0,0,0,0,0,0,1,0,0
wu1y3lt2,Closed Won,240,3,False,0,1,0,0,0,0,0,1,0,0,0
unhim8x1,Closed Won,960,0,False,0,1,0,0,0,0,0,1,0,0,0
4y9zwpv8,Closed Lost,240,0,True,0,1,0,0,0,0,0,0,0,1,0
vmr3xeax,Closed Lost,360,249,False,0,1,0,0,0,0,0,0,0,1,0
2ilg8fz1,Closed Lost,360,61,False,0,0,0,0,1,0,0,1,0,0,0
40vqfi0d,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
jvq7h81o,Closed Lost,324,253,True,0,1,0,0,0,0,0,0,1,0,0
7ioeemxe,Closed Lost,768,-24,False,0,1,0,0,0,0,0,0,1,0,0
bphr54ui,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
tqcw49ss,Closed Won,300,0,False,0,0,0,0,1,0,0,1,0,0,0
bu0fzu1j,Closed Lost,2904,35,True,0,0,1,0,0,0,0,0,1,0,0
s389pxy3,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
ktnkbnty,Closed Won,240,0,False,0,0,1,0,0,0,0,0,1,0,0
rkpi3pqz,Closed Lost,360,-286,False,0,0,1,0,0,0,0,0,1,0,0
4am2svdy,Closed Lost,768,30,False,0,0,0,0,1,0,0,0,1,0,0
in6zucpf,Closed Won,960,94,False,0,1,0,0,0,0,0,0,1,0,0
9w6v1xrs,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
02bdv0eb,Closed Won,360,30,False,0,0,0,0,1,0,0,0,0,1,0
xyd69tbp,Closed Won,150,94,False,0,1,0,0,0,0,0,1,0,0,0
1qtvzezc,Closed Won,360,132,False,0,1,0,0,0,0,0,0,1,0,0
g8ux3qhb,Closed Won,240,0,False,0,0,0,0,1,0,0,0,1,0,0
2k44fwua,Closed Lost,200,2,True,0,0,0,0,1,0,0,1,0,0,0
3ps7tx4j,Closed Won,240,1,False,0,1,0,0,0,0,0,0,1,0,0
gjaa9h1e,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
ch1i20jz,Closed Won,960,0,False,0,0,1,0,0,0,0,1,0,0,0
rk52f3ra,Closed Won,324,0,False,0,1,0,0,0,0,0,1,0,0,0
a5iloyvc,Closed Won,960,0,False,0,1,0,0,0,0,0,0,1,0,0
fnvjhee7,Closed Lost,200,-70,True,0,1,0,0,0,0,0,0,1,0,0
n3ohma6m,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
7ig429hn,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
qfrk2ma4,Closed Won,960,0,False,0,0,0,0,1,0,0,0,1,0,0
e7jbrisv,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
bf396l05,Closed Lost,150,15,True,0,1,0,0,0,0,0,0,1,0,0
ki3i8oyd,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
r1y94bya,Closed Won,240,0,False,0,1,0,0,0,0,0,0,0,1,0
5hzk9544,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
yxxxka2h,Demo 1,240,0,False,0,1,0,0,0,0,0,0,1,0,0
6h1rtwqm,Closed Lost,240,22,False,0,1,0,0,0,0,0,0,1,0,0
kqvlbs5o,Closed Lost,576,-29,True,0,1,0,0,0,0,0,0,1,0,0
y6vzmv5x,Closed Lost,300,2,True,0,0,0,0,1,0,0,1,0,0,0
rurkr78f,Closed Lost,200,0,True,0,1,0,0,0,0,0,0,1,0,0
wc8u887s,Closed Won,300,0,False,0,0,0,0,1,0,0,0,0,0,1
xaqzt50f,Closed Lost,768,273,False,0,1,0,0,0,0,0,0,1,0,0
d7yeh20h,Closed Won,960,-94,False,0,0,0,0,1,0,0,0,1,0,0
f42swnwo,Closed Lost,240,-227,False,0,0,1,0,0,0,1,0,0,0,0
1rp7ebmv,Closed Won,360,-190,False,0,1,0,0,0,0,0,0,1,0,0
whphgonw,Closed Won,120,0,False,0,0,0,0,1,0,1,0,0,0,0
u7k8xu4o,Closed Won,960,0,False,0,0,1,0,0,0,0,0,1,0,0
k61z4d38,Closed Lost,768,-261,False,0,0,1,0,0,0,0,0,1,0,0
5dusrz11,Closed Won,14876,0,False,0,1,0,0,0,0,0,0,1,0,0
amudox9f,Closed Lost,150,-254,False,0,1,0,0,0,0,0,0,1,0,0
lxdp6wsv,Closed Lost,360,-258,False,0,1,0,0,0,0,0,0,1,0,0
ktt2yloz,Negotiation,300,0,True,0,1,0,0,0,0,0,0,1,0,0
1f63kqxn,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
5bosh2ag,Negotiation,360,0,True,0,0,0,0,1,0,0,1,0,0,0
7br2ycws,Closed Lost,240,3,False,0,1,0,0,0,0,0,1,0,0,0
sxs4xg4m,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
706l7sjc,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
2cm1odg1,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
aiwu598a,Closed Won,768,0,False,0,0,1,0,0,0,0,0,0,1,0
oqli9ucc,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
gxxz0i55,Closed Won,240,1,False,0,1,0,0,0,0,0,0,1,0,0
kllzqp38,Closed Won,360,0,False,0,0,0,0,1,0,0,0,1,0,0
d30a9yr2,Closed Lost,210,11,True,0,0,0,0,1,0,0,0,1,0,0
te9g9z1l,Closed Won,300,0,False,0,0,0,0,1,0,0,0,1,0,0
lwa9z12z,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
0yknegvy,Closed Lost,240,0,True,0,0,1,0,0,0,0,1,0,0,0
s9zt94pb,Closed Won,150,4,False,0,1,0,0,0,0,0,0,0,1,0
ns2m8uac,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
evdcyw7l,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
eycnhg4m,Closed Won,360,223,True,0,0,1,0,0,0,0,0,1,0,0
xezhgvfu,Closed Won,360,0,False,0,0,0,0,1,0,0,0,1,0,0
emj9i26c,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
95m95v14,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
6y0afuvp,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
a0k5iboh,Closed Won,960,0,False,0,0,0,0,1,0,0,0,1,0,0
lft67w1t,Closed Lost,150,0,True,0,1,0,0,0,0,0,0,1,0,0
lyazc7ot,Closed Lost,360,218,False,0,1,0,0,0,0,0,0,1,0,0
9wro3cg8,Checkbox,360,7,False,0,1,0,0,0,0,1,0,0,0,0
pjt751kz,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
snaskmw1,Checkbox,360,0,False,0,1,0,0,0,0,0,0,1,0,0
d585whmo,Closed Won,960,14,False,0,1,0,0,0,0,1,0,0,0,0
jhmmtsad,Closed Lost,240,1,True,0,0,1,0,0,0,0,0,0,1,0
zffapz33,Closed Won,960,0,False,0,1,0,0,0,0,0,0,0,1,0
oz9crs1s,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
yp58z3do,Checkbox,240,0,False,0,1,0,0,0,0,0,0,1,0,0
imh3dikr,Closed Lost,200,15,True,0,1,0,0,0,0,0,0,1,0,0
bmhfttf0,Closed Won,14876,0,False,0,0,1,0,0,0,0,1,0,0,0
q68q6vvk,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
pa9z6gom,Closed Lost,200,0,True,0,0,1,0,0,0,0,0,1,0,0
v6dm1lc9,Closed Won,360,0,False,0,1,0,0,0,0,1,0,0,0,0
7dqpbkzy,Closed Lost,768,-22,False,0,0,0,0,1,0,0,0,0,1,0
qtwz0n2e,Closed Lost,450,-28,True,0,1,0,0,0,0,0,0,1,0,0
4qrr3fi3,Closed Lost,200,-27,True,0,1,0,0,0,0,0,0,1,0,0
dww4deht,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
v5heg0qs,Closed Won,576,0,False,0,1,0,0,0,0,0,0,0,1,0
az5hfnrg,Closed Lost,768,1,False,0,1,0,0,0,0,0,0,1,0,0
su014jpj,Closed Lost,240,-255,True,0,0,1,0,0,0,0,0,0,1,0
uo3alag3,Closed Lost,200,0,True,0,1,0,0,0,0,0,1,0,0,0
awu64nvy,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
r9xfkjv7,Closed Won,300,0,False,0,0,1,0,0,0,0,0,1,0,0
01h6ll2r,Closed Won,360,0,False,0,1,0,0,0,0,0,1,0,0,0
0fssj4er,Closed Lost,200,-28,True,0,1,0,0,0,0,0,0,1,0,0
rftj843b,Closed Won,240,0,False,0,1,0,0,0,0,0,0,0,1,0
d2wjghy9,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
90latjl5,Closed Won,600,0,False,0,1,0,0,0,0,0,0,1,0,0
jersmur9,Closed Won,768,0,False,0,0,1,0,0,0,0,0,1,0,0
vgj0l4nc,Closed Won,360,0,False,0,1,0,0,0,0,0,0,0,1,0
4rspug2u,Closed Lost,200,244,True,0,0,0,0,1,0,0,0,1,0,0
2ibwfsg1,Closed Lost,360,232,False,0,1,0,0,0,0,0,0,1,0,0
iwkzw3j0,Closed Lost,1008,263,False,0,0,1,0,0,0,0,0,1,0,0
f65z107g,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
60uezpnm,Closed Won,768,30,False,0,1,0,0,0,0,0,0,0,1,0
x4ztu6ca,Closed Won,960,30,False,0,1,0,0,0,0,0,1,0,0,0
vn96dww6,Closed Lost,1344,538,False,0,0,1,0,0,0,0,0,1,0,0
o30l1ktn,Closed Won,1680,0,True,0,1,0,0,0,0,0,1,0,0,0
1iwkps9i,Closed Won,360,0,False,0,1,0,0,0,0,0,0,0,0,1
i36le4pe,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
wr8yvn4f,Closed Lost,0,0,True,0,1,0,0,0,0,0,0,0,1,0
alg9jlpd,Closed Won,200,0,False,0,1,0,0,0,0,1,0,0,0,0
lc9ok687,Closed Won,240,129,False,0,1,0,0,0,0,0,0,1,0,0
se2kh6g9,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
nyv258st,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
sfjiih39,Closed Lost,360,135,True,0,1,0,0,0,0,1,0,0,0,0
gpjihtv0,Closed Won,1344,0,False,0,0,1,0,0,0,0,0,1,0,0
ixmwp4yv,Closed Lost,150,11,True,0,0,0,0,1,0,0,0,1,0,0
0e0229yb,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
k45nm02q,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
8567m0nf,Closed Won,1344,0,False,0,0,0,0,1,0,0,1,0,0,0
lbmt1t4e,Closed Won,360,0,False,0,1,0,0,0,0,0,1,0,0,0
xdvvs4rl,Closed Won,576,0,False,0,1,0,0,0,0,0,0,1,0,0
62ule9um,Closed Lost,240,0,True,0,1,0,0,0,0,0,0,1,0,0
t3tgnotw,Closed Won,150,0,False,0,1,0,0,0,0,0,1,0,0,0
z3v8ckhn,Closed Lost,0,8,True,0,0,0,0,1,0,0,1,0,0,0
hytqyhkx,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
laaolwna,Closed Won,1344,0,False,0,0,1,0,0,0,0,1,0,0,0
tbv5olzi,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
e886se68,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
pd1tdd8m,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
w3ffe0ah,Closed Won,240,15,False,0,1,0,0,0,0,0,0,1,0,0
t2ye0x2g,Closed Won,576,0,False,0,0,1,0,0,0,1,0,0,0,0
yl6p9mdn,Closed Won,240,0,False,0,0,1,0,0,0,0,0,1,0,0
tkhztxcz,Negotiation,200,0,True,0,0,0,0,1,0,0,1,0,0,0
l8naiehs,Checkbox,1344,0,False,0,1,0,0,0,0,0,0,0,1,0
1up8og99,Closed Lost,360,91,False,0,0,0,0,1,0,0,0,1,0,0
mpb4ay26,Closed Lost,92928,-20,True,0,0,1,0,0,0,0,0,0,1,0
sir8vy0j,Closed Won,960,0,False,0,1,0,0,0,0,0,0,1,0,0
lbfmhwko,Checkbox,150,0,False,0,0,1,0,0,0,1,0,0,0,0
lbri9qj7,Closed Won,240,0,False,0,0,0,0,1,0,0,0,1,0,0
ndlv42qn,Closed Won,150,174,False,0,1,0,0,0,0,0,0,1,0,0
wva12ncf,Closed Won,768,0,False,0,0,0,0,1,0,0,1,0,0,0
ury7e4yl,Closed Lost,1008,5,True,0,0,0,0,1,0,0,0,1,0,0
ehpfu3hm,Closed Won,768,1,False,0,0,0,0,1,0,0,0,1,0,0
mk173ro9,Closed Lost,768,6,True,0,0,1,0,0,0,0,0,1,0,0
3t3yk6to,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
euiuuo3k,Closed Lost,120,1,True,0,0,1,0,0,0,0,0,1,0,0
hesq5nl4,Closed Won,1680,0,False,0,0,0,0,1,0,0,0,1,0,0
e45762sa,Closed Won,960,-86,False,0,0,1,0,0,0,1,0,0,0,0
0gqgv48s,Closed Won,150,0,False,0,0,1,0,0,0,0,0,1,0,0
v6rp9nwm,Closed Won,360,0,False,0,0,1,0,0,0,0,0,1,0,0
l9vrgaoi,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
38a8k90v,Closed Lost,150,0,True,0,0,0,0,1,0,0,0,1,0,0
9ofqjwjp,Closed Won,120,0,False,0,1,0,0,0,0,0,0,1,0,0
bvjjbn0g,Closed Lost,360,-97,False,0,1,0,0,0,0,0,0,1,0,0
21gh7vik,Closed Won,576,0,False,0,0,0,0,1,0,0,0,1,0,0
72ym3ywf,Closed Won,14876,6,False,0,1,0,0,0,0,0,0,1,0,0
lgpaoc72,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
scaz252w,Closed Won,360,1,False,0,1,0,0,0,0,0,0,1,0,0
m2vy8chb,Closed Won,1008,1,False,0,1,0,0,0,0,0,0,1,0,0
dkrs38ze,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
5ckrmpjs,Closed Won,576,1,False,0,0,0,0,1,0,0,0,1,0,0
2269fv6h,Closed Won,576,1,False,0,1,0,0,0,0,0,0,1,0,0
ak0uvo1r,Closed Won,300,0,False,0,0,0,0,1,0,0,0,1,0,0
qsmcf5hm,Closed Won,960,1,False,0,0,1,0,0,0,1,0,0,0,0
06oahkj6,Closed Lost,120,0,True,0,0,0,0,1,0,0,0,1,0,0
1saj4kz4,Closed Won,1344,0,False,0,0,1,0,0,0,0,1,0,0,0
wcumdhoj,Closed Lost,200,56,True,0,0,0,0,1,0,1,0,0,0,0
b3g619gm,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
sp7mjybt,Closed Lost,200,61,True,0,1,0,0,0,0,0,0,1,0,0
8d8p9oi9,Closed Lost,768,183,True,0,1,0,0,0,0,0,1,0,0,0
