Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason
l6kptvj1,Corporate Events,Closed Won,2019-01-14,2019-01-14,768.0,2SEMESTERS20OFF,operations,Not_Specified
j076hhdj,Educational Seminars,Closed Won,2019-01-14,2019-01-14,768.0,HALFYEAR20G,operations,Not_Specified
h6hvb7nv,Corporate Events,Closed Lost,2018-08-25,2018-10-21,200.0,Not_Specified,Not_Specified,no response
vd238hw0,Corporate Events,Closed Lost,2018-08-26,2018-08-26,240.0,Not_Specified,operations,not target
q5czia4u,Educational Seminars,Closed Won,2018-08-26,2018-08-26,1344.0,ANNUAL30BONUS,operations,Not_Specified
zsoibyxr,Corporate Events,Closed Won,2018-08-26,2018-08-26,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified
xzyeyh53,Corporate Events,Closed Won,2018-08-26,2018-08-26,1008.0,RENEW30YEARLY,operations,Not_Specified
ibw4f0c0,Sports Events,Closed Lost,2018-09-08,2018-10-24,200.0,Not_Specified,operations,no budget
dktu98st,Corporate Events,Closed Lost,2018-09-08,2018-09-25,360.0,Not_Specified,operations,price
xl26p7ya,Corporate Events,Closed Won,2018-09-08,2018-10-09,300.0,MONTH50CUTBACK,operations,Not_Specified
85hvce1u,Corporate Events,Closed Lost,2018-09-08,2018-11-10,768.0,2SEMESTERS20OFF,operations,no budget
vdp6hfb9,Corporate Events,Closed Won,2018-09-08,2018-09-08,576.0,HALFSEASON20G,operations,Not_Specified
xuuil6hk,Corporate Events,Closed Won,2018-09-08,2018-09-17,768.0,2SEMESTERS20OFF,operations,Not_Specified
7jqk56n7,Corporate Events,Closed Won,2018-09-08,2018-09-08,1344.0,YEARLY30PROMO,operations,Not_Specified
g9wvjxr3,Corporate Events,Closed Won,2018-09-22,2018-09-23,240.0,MONTH50REBATE,operations,Not_Specified
30aqafjk,Not_Specified,Demo 1,2018-09-22,2019-06-26,22.0,Not_Specified,financial control,Not_Specified
ctpdv0th,Sports Events,Closed Won,2018-09-22,2018-09-23,77462.0,ECONOMYDEAL,operations,Not_Specified
6rwcbtvt,Corporate Events,Closed Won,2018-09-22,2018-09-22,360.0,MONTHSAVE25DEAL,operations,Not_Specified
7hlsldtk,Educational Seminars,Closed Lost,2018-09-22,2018-09-22,200.0,Not_Specified,financial control,no product fit
bxfty0zf,Corporate Events,Closed Won,2018-07-05,2018-07-05,240.0,DISCOUNT50POWER,operations,Not_Specified
gqxivnbc,Corporate Events,Closed Won,2018-07-05,2018-07-05,240.0,MONTH50REBATE,operations,Not_Specified
lni0wnfk,Corporate Events,Closed Won,2018-07-05,2018-10-24,360.0,MONTHSAVE25DEAL,operations,Not_Specified
1qq7v7by,Sports Events,Closed Won,2018-07-05,2018-08-05,360.0,25GIFT,operations,Not_Specified
ezokhgzf,Corporate Events,Closed Won,2018-07-05,2018-07-05,240.0,DISCOUNT50POWER,operations,Not_Specified
ejljwh6w,Corporate Events,Closed Lost,2018-07-05,2018-10-16,200.0,Not_Specified,operations,no response
tf3l5oht,Corporate Events,Closed Won,2018-07-05,2018-08-05,150.0,ECONOMY75DISCOUNT,operations,Not_Specified
gaxmr9cr,Corporate Events,Closed Won,2018-07-05,2018-07-05,240.0,MONTH50REBATE,quality of delivery,Not_Specified
a5iys0ur,Educational Seminars,Closed Lost,2018-07-05,2018-10-16,240.0,SAVEMONTH50G,financial control,not target
i5nzjrpw,Sports Events,Closed Won,2018-10-15,2019-01-14,360.0,DISCOUNT25QUICK,operations,Not_Specified
ftcksmfl,Corporate Events,Closed Won,2018-10-15,2018-10-15,1344.0,YEARLY30PROMO,quality of delivery,Not_Specified
rhmvwn5k,Corporate Events,Closed Won,2018-10-16,2018-01-07,240.0,DISCOUNT50POWER,operations,Not_Specified
mm03ch13,Corporate Events,Closed Won,2018-10-16,2018-10-16,768.0,2SEMESTERS20OFF,operations,Not_Specified
s4x4nhrn,Sports Events,Closed Lost,2018-10-16,2018-10-23,240.0,SAVEMONTH50G,operations,lost to competitor
zyic4zmk,Corporate Events,Closed Lost,2018-10-16,2018-10-24,768.0,2SEMESTERS20OFF,operations,no response
yxhr0blv,Corporate Events,Closed Lost,2018-02-06,2019-09-26,768.0,2SEMESTERS20OFF,financial control,not target
2f36xe9j,Corporate Events,Closed Lost,2018-11-06,2018-12-11,360.0,SAVE25LESS,operations,lost to competitor
zzc9sbzh,Corporate Events,Closed Lost,2018-11-06,2018-11-14,324.0,10OFFREDUCED,quality of delivery,not target
nmxmmnki,Corporate Events,Closed Lost,2018-11-06,2018-12-15,960.0,ANNUAL60DEAL,operations,not target
yf8cbpci,Corporate Events,Closed Won,2018-11-06,2018-11-06,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
roy2cy2y,Corporate Events,Closed Lost,2018-11-06,2018-12-06,200.0,Not_Specified,financial control,lost to competitor
tz3brf7p,Sports Events,Checkbox,2018-11-06,2018-11-11,300.0,SAVEMORE50,Not_Specified,Not_Specified
55l4802x,Corporate Events,Closed Won,2018-11-18,2018-11-24,1008.0,RENEW30YEARLY,financial control,Not_Specified
3q81oqsq,Corporate Events,Closed Lost,2018-11-18,2018-12-25,150.0,Not_Specified,financial control,no response
208j3ycj,Corporate Events,Closed Won,2018-11-18,2018-11-19,360.0,MONTHSAVE25DEAL,operations,Not_Specified
vwjd8kek,Educational Seminars,Closed Lost,2018-11-18,2019-09-26,200.0,Not_Specified,financial control,no product fit
lvevkhnd,Educational Seminars,Closed Won,2018-11-18,2018-11-18,240.0,SAVEMONTH50G,operations,Not_Specified
a9cb3dti,Corporate Events,Closed Lost,2018-11-18,2018-11-24,768.0,2SEMESTERS20OFF,financial control,lost to competitor
acn1v6px,Not_Specified,Closed Won,2018-11-18,2018-11-18,360.0,DISCOUNT25QUICK,financial control,Not_Specified
kb1zunj4,Corporate Events,Closed Won,2018-06-07,2018-06-07,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified
kctgey4m,Corporate Events,Closed Lost,2018-07-07,2019-01-26,1344.0,Not_Specified,operations,no response
qanbixwu,Corporate Events,Closed Won,2018-07-07,2018-07-07,768.0,2SEMESTERS20OFF,financial control,Not_Specified
vxf6n9e9,Corporate Events,Closed Won,2018-12-12,2019-01-14,360.0,SAVE25LESS,operations,Not_Specified
o41zjn3q,Sports Events,Closed Won,2018-12-12,2018-12-12,240.0,SAVEMONTH50G,quality of delivery,Not_Specified
7u7vr7sg,Corporate Events,Closed Lost,2018-12-12,2019-03-24,960.0,FIFTYANNUALOFF,quality of delivery,price
tawccmdn,Corporate Events,Closed Won,2018-12-12,2018-12-12,240.0,DISCOUNT50POWER,financial control,Not_Specified
2ewtla3a,Corporate Events,Closed Won,2018-12-12,2018-12-15,1008.0,RENEW30YEARLY,financial control,Not_Specified
jdrkumvv,Sports Events,Closed Lost,2019-11-26,2019-01-08,360.0,DISCOUNT25QUICK,operations,price
4l598d9u,Sports Events,Closed Won,2019-11-26,2019-11-26,240.0,SAVEMONTH50G,operations,Not_Specified
q8kcqdvn,Sports Events,Closed Lost,2019-11-26,2019-01-21,768.0,HALFYEAR20G,operations,no response
web2eykj,Corporate Events,Closed Won,2019-11-26,2019-11-26,728.0,2SEMESTERS20OFF,operations,Not_Specified
hsqbhvn8,Corporate Events,Closed Lost,2019-11-26,2019-01-12,240.0,DEAL20YEAR,operations,price
cwzveddi,Sports Events,Closed Lost,2019-11-26,2019-01-12,240.0,SAVEMONTH50G,financial control,lost to competitor
vcg9yf8y,Corporate Events,Closed Lost,2019-11-26,2019-01-12,200.0,Not_Specified,financial control,lost to competitor
x53r3mz6,Corporate Events,Closed Won,2019-11-26,2019-11-26,1344.0,YEARLY30PROMO,operations,Not_Specified
colqo3qa,Corporate Events,Closed Won,2019-01-23,2019-01-23,960.0,ANNUAL60DEAL,operations,Not_Specified
5rtuuxtc,Corporate Events,Closed Won,2019-01-23,2019-01-23,960.0,ANNUAL60DEAL,quality of delivery,Not_Specified
m63qh2pf,Educational Seminars,Closed Lost,2019-01-23,2019-01-23,200.0,Not_Specified,financial control,price
77a2sfus,Corporate Events,Closed Lost,2019-01-23,2019-01-26,150.0,ECONOMY75DISCOUNT,operations,no response
2zjujgds,Corporate Events,Closed Won,2019-01-23,2019-01-23,360.0,MONTHSAVE25DEAL,operations,Not_Specified
8n2jkar6,Corporate Events,Closed Won,2019-01-23,2019-01-26,960.0,ANNUAL60DEAL,operations,Not_Specified
1ykypqhe,Sports Events,Closed Lost,2019-01-23,2019-01-26,360.0,DISCOUNT25QUICK,operations,no response
i1rc77jv,Corporate Events,Closed Won,2019-08-28,2019-08-28,360.0,SAVE25LESS,operations,Not_Specified
at1qeayp,Educational Seminars,Closed Lost,2019-08-28,2019-09-27,768.0,HALFYEAR20G,quality of delivery,lost to competitor
07w9nv6d,Corporate Events,Closed Won,2019-08-28,2019-08-28,768.0,2SEMESTERS20OFF,operations,Not_Specified
vnbups04,Sports Events,Closed Lost,2019-08-28,2019-02-12,360.0,DISCOUNT25QUICK,operations,not target
zyqn72tu,Not_Specified,Closed Won,2018-10-08,2018-10-08,240.0,SAVEMONTH50G,Not_Specified,Not_Specified
liuy62bh,Corporate Events,Closed Lost,2019-02-17,2019-02-23,200.0,Not_Specified,financial control,no response
jzg9glyr,Educational Seminars,Closed Won,2019-02-17,2019-02-18,150.0,MONTH75SPECIAL,Not_Specified,Not_Specified
rh1363e2,Corporate Events,Closed Lost,2019-02-17,2019-02-23,1344.0,YEARLY30PROMO,operations,no response
dxe8r7e0,Corporate Events,Closed Lost,2019-02-17,2019-03-23,15070.0,ECONOMY75DISCOUNT,operations,lost to competitor
0ut8kdqf,Sports Events,Closed Won,2019-02-18,2019-02-23,768.0,HALFYEAR20G,operations,Not_Specified
lvq5n0zt,Corporate Events,Closed Won,2019-02-18,2019-02-18,768.0,2SEMESTERS20OFF,operations,Not_Specified
g0i311tl,Sports Events,Checkbox,2019-02-18,2018-12-29,150.0,CUTBACK75SPECIAL,operations,Not_Specified
y7m7u40s,Corporate Events,Closed Lost,2019-01-14,2018-12-28,240.0,MONTH50REBATE,operations,lost to competitor
su5zlih4,Corporate Events,Closed Won,2019-01-14,2019-01-14,768.0,2SEMESTERS20OFF,operations,Not_Specified
96ahk1t4,Corporate Events,Closed Won,2019-01-14,2019-01-14,768.0,YEARLY60,operations,Not_Specified
b0i6db08,Educational Seminars,Closed Won,2019-01-14,2019-01-19,360.0,DISCOUNT25QUICK,operations,Not_Specified
nkq7pkew,Educational Seminars,Closed Won,2019-01-14,2019-01-14,240.0,SAVEMONTH50G,operations,Not_Specified
kg571tuk,Corporate Events,Closed Lost,2019-01-14,2019-01-14,768.0,Not_Specified,operations,not target
fum8vds1,Sports Events,Closed Won,2018-08-26,2018-08-26,576.0,2SEMESTERS20SALE,operations,Not_Specified
izbks6y8,Corporate Events,Closed Lost,2018-08-26,2018-09-17,450.0,Not_Specified,operations,no response
kffj94ea,Corporate Events,Closed Won,2018-08-26,2018-08-26,150.0,ECONOMY75DISCOUNT,operations,Not_Specified
v0glcvqc,Educational Seminars,Closed Lost,2018-08-26,2018-09-25,240.0,Not_Specified,financial control,no response
sxf9q5ui,Corporate Events,Closed Won,2018-08-26,2018-08-26,360.0,SAVE25LESS,operations,Not_Specified
q0jrneoe,Corporate Events,Closed Won,2018-08-26,2018-08-26,300.0,SAVEMONTH50SPECIAL,operations,Not_Specified
hzh62w4n,Sports Events,Closed Won,2018-01-04,2018-01-04,960.0,BIANNUAL20,financial control,Not_Specified
xcr65tj8,Corporate Events,Closed Won,2018-01-04,2018-01-04,960.0,SEMESTER20DEALAGAIN,operations,Not_Specified
tz9myf5x,Sports Events,Closed Lost,2018-01-04,2018-08-04,240.0,SAVEMONTH50G,operations,not target
6y7gfv9m,Corporate Events,Closed Won,2018-01-04,2018-09-10,360.0,SAVE25LESS,operations,Not_Specified
uaj6o96y,Corporate Events,Closed Lost,2018-01-04,2018-11-05,768.0,2SEMESTERS20OFF,operations,lost to competitor
hwngncbe,Corporate Events,Closed Lost,2018-09-08,2018-09-25,240.0,Not_Specified,operations,no response
kjeqdbpy,Corporate Events,Closed Lost,2018-09-08,2018-09-09,360.0,SAVE25LESS,financial control,no product fit
x76eqh2j,Corporate Events,Closed Won,2018-09-08,2018-09-08,768.0,2SEMESTERS20OFF,financial control,Not_Specified
xu69clwo,Corporate Events,Closed Won,2018-09-08,2018-09-09,324.0,SAVEMONTH50G,operations,Not_Specified
2ibcgoxg,Educational Seminars,Closed Lost,2018-09-08,2018-09-25,324.0,10OFFREDUCED,quality of delivery,lost to competitor
w36ea5mq,Corporate Events,Closed Lost,2018-09-23,2018-09-25,324.0,Not_Specified,operations,not target
magivrqb,Sports Events,Closed Lost,2018-09-23,2018-09-25,576.0,YEAR50FULL,financial control,price
e1p6rd7w,Corporate Events,Closed Won,2018-09-23,2018-09-23,768.0,2SEMESTERS20OFF,operations,Not_Specified
93adkg4f,Sports Events,Closed Lost,2018-09-23,2018-09-23,200.0,Not_Specified,operations,price
waj4584w,Sports Events,Closed Lost,2018-09-23,2018-09-25,200.0,Not_Specified,operations,no response
y6z8rlwq,Corporate Events,Closed Lost,2018-09-23,2018-09-24,120.0,Not_Specified,operations,no budget
o68gqbgm,Corporate Events,Closed Lost,2018-07-05,2018-10-09,200.0,Not_Specified,operations,lost to competitor
3vqqx7z0,Corporate Events,Closed Won,2018-07-05,2018-07-05,360.0,MONTHSAVE25DEAL,financial control,Not_Specified
gw60okql,Corporate Events,Closed Lost,2018-07-05,2018-10-25,600.0,Not_Specified,operations,no response
i8ahbamb,Educational Seminars,Closed Won,2018-08-05,2018-11-25,14876.0,MONTH75SPECIAL,operations,Not_Specified
bl91b41k,Corporate Events,Closed Lost,2018-08-05,2018-10-22,360.0,MONTHSAVE25DEAL,operations,not target
au1mcee5,Corporate Events,Closed Won,2018-08-05,2018-10-20,200.0,2SEMESTERS20OFF,operations,Not_Specified
pvoh0wyu,Corporate Events,Closed Lost,2018-08-05,2018-10-24,1344.0,YEARLY30PROMO,operations,no product fit
7gr6gcvz,Corporate Events,Closed Won,2018-10-16,2018-10-22,240.0,MONTH50REBATE,operations,Not_Specified
j17bhnln,Corporate Events,Closed Lost,2018-10-16,2018-11-24,576.0,Not_Specified,operations,price
m8ciixxo,Corporate Events,Closed Lost,2018-10-16,2018-10-20,768.0,2SEMESTERS20OFF,financial control,not target
0uhk981i,Educational Seminars,Closed Lost,2018-10-16,2018-10-16,150.0,Not_Specified,operations,no budget
3zdvzzpi,Sports Events,Closed Lost,2018-10-16,2018-10-16,200.0,Not_Specified,operations,lost to competitor
j4tvs0pj,Corporate Events,Closed Won,2018-10-16,2018-10-20,300.0,MONTH50CUTBACK,operations,Not_Specified
9ydfi2d8,Corporate Events,Closed Won,2018-02-06,2018-03-06,768.0,2SEMESTERS20OFF,operations,Not_Specified
thbtgezu,Corporate Events,Closed Won,2018-02-06,2018-02-06,768.0,2SEMESTERS20OFF,financial control,Not_Specified
43zum0fo,Educational Seminars,Closed Won,2018-02-06,2018-02-06,240.0,SAVEMONTH50G,operations,Not_Specified
t9nfagpd,Corporate Events,Checkbox,2018-02-06,2018-03-06,360.0,MONTHSAVE25DEAL,financial control,Not_Specified
ulaydoqg,Corporate Events,Checkbox,2018-02-06,2018-02-06,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
3ogz1piw,Corporate Events,Closed Won,2018-02-06,2018-03-06,300.0,SAVEMONTH50SPECIAL,operations,Not_Specified
kgbgszps,Corporate Events,Checkbox,2018-02-06,2018-02-06,360.0,SAVE25LESS,quality of delivery,Not_Specified
pd8vfofk,Corporate Events,Closed Lost,2018-02-06,2018-05-06,360.0,SAVE25LESS,quality of delivery,not target
tzygjbzu,Corporate Events,Closed Lost,2018-02-06,2018-05-06,200.0,Not_Specified,operations,lost to competitor
zbdlv4yu,Corporate Events,Closed Won,2018-02-06,2018-02-06,360.0,SAVE25LESS,Not_Specified,Not_Specified
43huung6,Corporate Events,Closed Lost,2018-12-06,2018-11-10,768.0,2SEMESTERS20OFF,financial control,lost to competitor
dmbojtuw,Educational Seminars,Closed Lost,2018-12-06,2018-11-24,200.0,Not_Specified,operations,lost to competitor
iyhjbdyx,Corporate Events,Closed Lost,2018-12-06,2018-12-06,360.0,DISCOUNT25QUICK,operations,no response
tcquqytt,Corporate Events,Closed Lost,2018-12-06,2019-04-23,200.0,SAVEMONTH50SPECIAL,operations,no response
b3mubdou,Corporate Events,Closed Lost,2018-12-06,2018-10-07,600.0,SEMESTRE50DEAL,quality of delivery,price
gjq7g7g7,Corporate Events,Closed Won,2018-11-18,2018-12-25,1350.0,DOUBLESEMESTER50,operations,Not_Specified
r8h1nmkk,Corporate Events,Closed Won,2018-11-18,2018-11-18,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified
5b2jz17a,Corporate Events,Closed Won,2018-11-18,2018-11-24,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
h3wowz4j,Corporate Events,Closed Won,2018-11-18,2018-11-18,360.0,MONTHSAVE25DEAL,financial control,Not_Specified
83llx9tt,Corporate Events,Closed Won,2018-11-18,2018-11-18,768.0,2SEMESTERS20OFF,operations,Not_Specified
gd8sg86j,Corporate Events,Checkbox,2018-11-19,2018-11-19,360.0,MONTHSAVE25DEAL,operations,Not_Specified
5jb54fhb,Corporate Events,Closed Won,2018-11-19,2018-11-19,360.0,MONTHSAVE25DEAL,operations,Not_Specified
x3747wfl,Corporate Events,Closed Lost,2018-11-19,2018-02-07,1344.0,Not_Specified,quality of delivery,no product fit
frqo3x0l,Corporate Events,Closed Won,2018-11-19,2018-09-07,576.0,2SEMESTERS20SALE,operations,Not_Specified
wm39chaw,Sports Events,Closed Lost,2018-07-07,2019-01-08,768.0,Not_Specified,financial control,no response
ddn7snjo,Sports Events,Closed Won,2018-07-07,2018-07-07,1344.0,ANNUAL30BONUS,operations,Not_Specified
cb6j94c3,Corporate Events,Demo 1,2018-07-07,2018-07-07,Not_Specified,Not_Specified,operations,Not_Specified
qt42x013,Educational Seminars,Checkbox,2018-07-07,2018-12-08,240.0,SAVEMONTH50G,financial control,Not_Specified
qqpcfv6y,Corporate Events,Closed Lost,2018-12-15,2018-12-12,200.0,Not_Specified,operations,lost to competitor
2k8uihr8,Educational Seminars,Closed Lost,2018-12-15,2019-10-27,1344.0,ANNUAL30BONUS,operations,no budget
dkqesty4,Educational Seminars,Closed Lost,2019-02-24,2019-01-16,150.0,CUTBACK75SPECIAL,quality of delivery,no budget
rfuop1kq,Educational Seminars,Closed Lost,2019-02-24,2019-01-09,768.0,HALFYEAR20G,operations,no response
4pjp713v,Corporate Events,Closed Won,2019-02-24,2019-06-26,150.0,ECONOMY75DISCOUNT,operations,Not_Specified
hiu27hdj,Corporate Events,Closed Won,2019-02-24,2019-03-27,300.0,SAVEMONTH50SPECIAL,operations,Not_Specified
bdlfx028,Corporate Events,Closed Won,2019-02-24,2019-02-24,360.0,SAVE25LESS,operations,Not_Specified
m61iat82,Sports Events,Closed Lost,2019-01-08,2019-01-09,150.0,SAVEMONTH50G,operations,lost to competitor
v4ck9swr,Sports Events,Closed Won,2019-01-08,2019-01-08,240.0,ECONOMY50GIFT,operations,Not_Specified
xgvpsun7,Educational Seminars,Closed Lost,2019-01-08,2019-03-28,200.0,SAVINGSLIGHT,operations,lost to competitor
lkhz256s,Educational Seminars,Closed Lost,2019-01-08,2019-01-23,300.0,Not_Specified,quality of delivery,no response
4tr4uodn,Corporate Events,Closed Won,2019-01-08,2019-01-08,1008.0,RENEW30YEARLY,operations,Not_Specified
dmk6pouy,Sports Events,Closed Won,2019-01-08,2019-01-08,324.0,SLASH10,quality of delivery,Not_Specified
xc4s5xzz,Educational Seminars,Closed Lost,2019-01-08,2019-01-23,960.0,Not_Specified,financial control,lost to competitor
6vr4coly,Corporate Events,Closed Won,2019-01-08,2019-01-08,768.0,2SEMESTERS20OFF,quality of delivery,Not_Specified
4n6dmidf,Sports Events,Closed Lost,2019-01-08,2019-01-08,200.0,Not_Specified,time saving,no product fit
9smk22o9,Sports Events,Closed Lost,2019-01-08,2018-12-16,360.0,DISCOUNT25QUICK,operations,no response
v01wqucf,Sports Events,Closed Won,2019-01-26,2019-01-26,240.0,ECONOMY50GIFT,operations,Not_Specified
07gu6np8,Sports Events,Closed Won,2019-08-28,2019-09-27,150.0,ECONOMY75DISCOUNT,financial control,Not_Specified
472mvyok,Corporate Events,Closed Won,2019-08-28,2019-10-28,360.0,MONTHSAVE25DEAL,quality of delivery,Not_Specified
f1p9zbs9,Educational Seminars,Negotiation,2019-08-28,2019-08-28,768.0,Not_Specified,operations,Not_Specified
d8vex5gs,Sports Events,Closed Won,2019-02-18,2019-02-18,960.0,YEARLY60,operations,Not_Specified
0168htfr,Corporate Events,Closed Won,2019-02-18,2019-02-18,960.0,ANNUAL60DEAL,financial control,Not_Specified
glsw9l9x,Corporate Events,Closed Won,2019-02-18,2019-02-18,768.0,2SEMESTERS20OFF,Not_Specified,Not_Specified
06thktew,Corporate Events,Closed Lost,2019-02-18,2019-02-18,18150.0,Not_Specified,operations,price
6x34m1xr,Corporate Events,Closed Won,2019-02-18,2019-02-18,960.0,ANNUAL60DEAL,operations,Not_Specified
52596t2d,Educational Seminars,Closed Lost,2019-02-18,2019-02-11,768.0,Not_Specified,quality of delivery,no response
j2xj5qcm,Sports Events,Closed Won,2019-02-18,2019-02-18,576.0,HALFSEASON20G,operations,Not_Specified
98bii037,Sports Events,Closed Lost,2019-02-18,2019-03-26,360.0,Not_Specified,operations,lost to competitor
qdk4kpg4,Corporate Events,Closed Lost,2019-01-14,2019-01-26,300.0,Not_Specified,financial control,no response
6s7y7sve,Corporate Events,Closed Lost,2019-01-14,2019-01-16,360.0,SAVE25LESS,operations,no response
tdp0an87,Sports Events,Closed Won,2019-01-14,2019-01-14,240.0,SAVEMONTH50G,operations,Not_Specified
j1intvjr,Corporate Events,Closed Won,2019-01-14,2019-01-23,768.0,2SEMESTERS20OFF,operations,Not_Specified
c0654sak,Corporate Events,Closed Won,2019-01-15,2019-01-19,360.0,MONTHSAVE25DEAL,operations,Not_Specified
4ojnffl8,Corporate Events,Closed Won,2019-01-15,2019-01-15,360.0,SAVE25LESS,operations,Not_Specified
vg47czj1,Sports Events,Closed Lost,2019-01-15,2019-01-23,140.0,Not_Specified,financial control,no budget
8ttrdd05,Educational Seminars,Closed Lost,2019-01-15,2019-01-23,240.0,Not_Specified,operations,no budget
cmvvzyw1,Educational Seminars,Closed Lost,2019-01-15,2019-01-26,768.0,HALFYEAR20G,operations,not target
rk3piar8,Corporate Events,Closed Lost,2019-01-15,2019-02-25,768.0,Not_Specified,operations,no response
46ry8nx1,Corporate Events,Closed Won,2019-01-15,2019-01-15,360.0,MONTHSAVE25DEAL,operations,Not_Specified
mkcgxr7a,Corporate Events,Closed Won,2018-01-04,2018-02-04,768.0,2SEMESTERS20OFF,operations,Not_Specified
f3o4bpr3,Corporate Events,Closed Won,2018-01-04,2018-02-04,768.0,2SEMESTERS20OFF,operations,Not_Specified
mgovf4kx,Corporate Events,Closed Won,2018-09-08,2018-09-08,768.0,2SEMESTERS20OFF,financial control,Not_Specified
ecksy1rf,Educational Seminars,Closed Lost,2018-09-08,2018-09-24,324.0,Not_Specified,financial control,no response
vbexxais,Corporate Events,Closed Lost,2018-09-08,2018-09-25,240.0,MONTH50REBATE,operations,no response
0vzic0ph,Corporate Events,Closed Won,2018-09-08,2018-09-08,768.0,2SEMESTERS20OFF,operations,Not_Specified
xqnil1vz,Corporate Events,Closed Lost,2018-09-09,2018-10-24,360.0,SAVE25LESS,operations,not target
0k2quuko,Educational Seminars,Closed Won,2018-09-09,2018-09-11,240.0,SAVEMONTH50G,operations,Not_Specified
c95l6aao,Corporate Events,Closed Won,2018-09-09,2018-09-09,240.0,DISCOUNT50POWER,operations,Not_Specified
z7e3jq3w,Corporate Events,Closed Won,2018-09-09,2018-09-10,324.0,10OFFREDUCED,financial control,Not_Specified
3wu1sae5,Corporate Events,Closed Won,2018-09-09,2018-09-09,240.0,DISCOUNT50POWER,operations,Not_Specified
6ywwz513,Educational Seminars,Closed Won,2018-09-23,2018-09-23,960.0,YEARLY60,operations,Not_Specified
cg1mlib9,Corporate Events,Closed Lost,2018-09-23,2018-09-23,200.0,Not_Specified,financial control,price
squ6o192,Corporate Events,Closed Lost,2018-09-23,2018-10-09,200.0,YEARLY30DISCOUNT,operations,no response
t61pytxn,Corporate Events,Closed Won,2018-09-23,2018-04-05,360.0,SAVE25LESS,operations,Not_Specified
yj3pyo17,Sports Events,Closed Won,2018-09-23,2018-09-23,768.0,Not_Specified,operations,Not_Specified
khmt2l87,Corporate Events,Closed Won,2018-09-23,2018-09-23,768.0,2SEMESTERS20OFF,operations,Not_Specified
4yv73kb4,Corporate Events,Closed Won,2018-09-23,2018-09-24,360.0,SAVE25LESS,operations,Not_Specified
5xg5dby3,Corporate Events,Closed Won,2018-09-23,2018-09-23,150.0,QUARTERLY75OFF,Not_Specified,Not_Specified
la04iu03,Corporate Events,Closed Lost,2018-09-23,2018-11-24,300.0,Not_Specified,operations,no response
s7wl8bif,Corporate Events,Closed Won,2018-09-23,2018-09-23,1008.0,RENEW30YEARLY,operations,Not_Specified
34km09e7,Educational Seminars,Closed Lost,2018-08-05,2018-08-05,200.0,Not_Specified,operations,not target
52yjqrwm,Corporate Events,Closed Lost,2018-08-05,2018-11-05,240.0,DISCOUNT50POWER,financial control,no budget
2xtt2kir,Corporate Events,Closed Lost,2018-08-05,2018-12-25,324.0,Not_Specified,operations,no response
13exietw,Corporate Events,Closed Won,2018-08-05,2018-11-05,360.0,SAVE25LESS,operations,Not_Specified
lxok4r7c,Educational Seminars,Closed Lost,2018-08-05,2018-10-25,240.0,Not_Specified,operations,no response
8v3gf9vz,Corporate Events,Closed Won,2018-08-05,2018-05-06,600.0,PROMOTIONCODE,quality of delivery,Not_Specified
6g7x27n4,Sports Events,Closed Won,2018-10-16,2018-10-16,240.0,SAVEMONTH50G,operations,Not_Specified
m9vj2r7x,Educational Seminars,Closed Lost,2018-10-16,2018-10-23,360.0,25GIFT,quality of delivery,no response
qmx0a8u1,Corporate Events,Closed Won,2018-10-16,2018-10-16,324.0,10OFFREDUCED,operations,Not_Specified
67pu9qvu,Sports Events,Closed Won,2018-10-17,2018-10-17,324.0,10OFFREDUCED,quality of delivery,Not_Specified
u1wg5fdx,Corporate Events,Closed Won,2018-10-17,2018-10-19,120.0,SEVENTYFIVEGIFT,operations,Not_Specified
whlonn54,Educational Seminars,Closed Lost,2018-10-17,2018-11-12,14876.0,CUTBACK75SPECIAL,quality of delivery,not target
omxystmv,Corporate Events,Closed Won,2018-10-17,2019-02-23,240.0,MONTH50REBATE,financial control,Not_Specified
ukg6la7g,Corporate Events,Closed Lost,2018-10-17,2018-10-22,324.0,Not_Specified,operations,no response
7f9rst6w,Educational Seminars,Closed Won,2018-02-06,2018-03-06,768.0,HALFYEAR20G,operations,Not_Specified
1hgfw55s,Corporate Events,Closed Won,2018-02-06,2018-03-06,360.0,SAVE25LESS,financial control,Not_Specified
hwldgjh1,Corporate Events,Closed Lost,2018-02-06,2018-11-25,300.0,Not_Specified,operations,price
6t3l5wuo,Sports Events,Closed Won,2018-03-06,2019-10-27,300.0,ECONOMY50SPECIAL,operations,Not_Specified
j43083sd,Educational Seminars,Closed Lost,2018-03-06,2018-10-06,200.0,Not_Specified,operations,lost to competitor
2009ktaj,Corporate Events,Closed Lost,2018-12-06,2018-11-21,600.0,PROMOTIONCODE,operations,not target
9j9g6dyl,Corporate Events,Demo 1,2018-12-06,2018-12-10,98.0,Not_Specified,Not_Specified,Not_Specified
